rank,ensemble_weight,type,cost,duration,config_id,train_loss,seed,start_time,end_time,budget,status,data_preprocessors,feature_preprocessors,balancing_strategy,config_origin
21,0.0,gradient_boosting,0.02631578947368418,1.354623556137085,732,0.0,0,1736231380.6097155,1736231381.98175,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
47,0.0,gradient_boosting,0.02631578947368418,1.8547935485839844,739,0.0,0,1736231411.6248143,1736231413.504415,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],weighting,Local Search
48,0.0,gradient_boosting,0.02631578947368418,1.270261287689209,741,0.0,0,1736231422.7644823,1736231424.052003,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
49,0.0,gradient_boosting,0.02631578947368418,1.5838940143585205,742,0.0,0,1736231427.9579637,1736231429.5633883,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
50,0.0,gradient_boosting,0.02631578947368418,1.4099152088165283,743,0.0,0,1736231433.5316284,1736231434.9579427,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
76,0.0,adaboost,0.02631578947368418,1.0420238971710205,746,0.0,0,1736231442.8011172,1736231443.8579981,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Random Search (sorted)
78,0.0,gradient_boosting,0.02631578947368418,1.3385910987854004,748,0.0,0,1736231453.0535154,1736231454.4091802,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
79,0.0,gradient_boosting,0.02631578947368418,1.266291856765747,750,0.0,0,1736231460.4744575,1736231461.758371,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Random Search (sorted)
81,0.0,gradient_boosting,0.02631578947368418,1.216285228729248,751,0.0,0,1736231465.5700617,1736231466.8042972,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
83,0.0,gradient_boosting,0.02631578947368418,1.294823169708252,756,0.013333333333333308,0,1736231479.2679405,1736231480.5798845,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
84,0.0,gradient_boosting,0.02631578947368418,1.3326311111450195,757,0.0,0,1736231484.6149356,1736231485.9654984,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
85,0.0,gradient_boosting,0.02631578947368418,1.288316011428833,759,0.0,0,1736231495.1718543,1736231496.4776547,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
87,0.0,gradient_boosting,0.02631578947368418,1.3407189846038818,761,0.0,0,1736231502.2524898,1736231503.6103559,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
90,0.0,gradient_boosting,0.02631578947368418,1.3657641410827637,763,0.0,0,1736231509.8028975,1736231511.187081,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],weighting,Local Search
92,0.0,adaboost,0.02631578947368418,1.0234639644622803,768,0.0,0,1736231527.014124,1736231528.0543656,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
94,0.0,gradient_boosting,0.02631578947368418,1.4396922588348389,772,0.040000000000000036,0,1736231541.4971101,1736231542.958868,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
95,0.0,adaboost,0.02631578947368418,1.107682228088379,777,0.0,0,1736231555.8562434,1736231556.9790566,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
74,0.0,gradient_boosting,0.02631578947368418,1.360743522644043,782,0.0,0,1736231578.9394343,1736231580.3187034,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
52,0.0,gradient_boosting,0.02631578947368418,1.499800205230713,785,0.0,0,1736231588.7728124,1736231590.2951007,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
53,0.0,gradient_boosting,0.02631578947368418,1.2878553867340088,786,0.0,0,1736231594.4814892,1736231595.7875772,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
55,0.0,gradient_boosting,0.02631578947368418,1.2468798160552979,788,0.0,0,1736231601.7395167,1736231603.0058906,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
56,0.0,gradient_boosting,0.02631578947368418,1.3183293342590332,795,0.0,0,1736231623.3161104,1736231624.6515725,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
61,0.0,gradient_boosting,0.02631578947368418,1.315422773361206,796,0.0,0,1736231628.5257044,1736231629.8600702,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
63,0.0,gradient_boosting,0.02631578947368418,1.3882195949554443,808,0.0,0,1736231659.9412277,1736231661.347057,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],none,Local Search
64,0.0,gradient_boosting,0.02631578947368418,1.5685269832611084,813,0.0,0,1736231677.1312222,1736231678.7208915,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
65,0.0,gradient_boosting,0.02631578947368418,1.216355800628662,818,0.0,0,1736231696.9433846,1736231698.1791775,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
66,0.0,gradient_boosting,0.02631578947368418,1.5019900798797607,819,0.0,0,1736231701.9918764,1736231703.5164194,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Random Search (sorted)
67,0.0,gradient_boosting,0.02631578947368418,1.3863987922668457,820,0.0,0,1736231707.5614996,1736231708.9647527,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],weighting,Local Search
68,0.0,gradient_boosting,0.02631578947368418,1.533646583557129,822,0.0,0,1736231718.1250362,1736231719.684357,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
69,0.0,gradient_boosting,0.02631578947368418,1.3083617687225342,823,0.0,0,1736231723.8082924,1736231725.1332517,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
71,0.0,gradient_boosting,0.02631578947368418,1.536255121231079,825,0.0,0,1736231734.3746147,1736231735.9330006,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
98,0.0,gradient_boosting,0.02631578947368418,1.3826847076416016,826,0.0,0,1736231739.974343,1736231741.3756313,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
337,0.0,gradient_boosting,0.02631578947368418,1.4267792701721191,829,0.0,0,1736231749.3868551,1736231750.8319552,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
365,0.0,gradient_boosting,0.02631578947368418,1.3237967491149902,830,0.0,0,1736231754.5986657,1736231755.9404163,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
349,0.0,gradient_boosting,0.02631578947368418,1.4053575992584229,832,0.0,0,1736231761.8434885,1736231763.2695029,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
354,0.0,gradient_boosting,0.02631578947368418,1.3391876220703125,835,0.0,0,1736231774.9120474,1736231776.2702758,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
311,0.0,gradient_boosting,0.02631578947368418,1.4142091274261475,836,0.0,0,1736231780.320064,1736231781.7554092,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],weighting,Local Search
309,0.0,gradient_boosting,0.02631578947368418,1.208322286605835,837,0.0,0,1736231785.8321543,1736231787.0570443,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
308,0.0,gradient_boosting,0.02631578947368418,1.1614933013916016,838,0.0,0,1736231791.1442487,1736231792.3245738,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
300,0.0,gradient_boosting,0.02631578947368418,1.5590789318084717,839,0.0,0,1736231796.38443,1736231797.9653978,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Random Search (sorted)
312,0.0,gradient_boosting,0.02631578947368418,1.421738624572754,841,0.0,0,1736231807.413744,1736231808.8544476,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
315,0.0,gradient_boosting,0.02631578947368418,1.3181700706481934,842,0.0,0,1736231812.7181227,1736231814.0639906,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
331,0.0,adaboost,0.02631578947368418,0.9619908332824707,844,0.0,0,1736231820.5627396,1736231821.539718,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
332,0.0,adaboost,0.02631578947368418,1.0210638046264648,845,0.0,0,1736231825.195408,1736231826.2334402,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Random Search (sorted)
317,0.0,gradient_boosting,0.02631578947368418,1.262772798538208,846,0.0,0,1736231830.2054467,1736231831.4858062,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
320,0.0,gradient_boosting,0.02631578947368418,1.4144973754882812,848,0.0,0,1736231837.467094,1736231838.9023952,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
321,0.0,gradient_boosting,0.02631578947368418,1.4067108631134033,849,0.0,0,1736231843.0792043,1736231844.5038683,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
322,0.0,gradient_boosting,0.02631578947368418,1.426795482635498,850,0.0,0,1736231848.5913384,1736231850.0354981,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
326,0.0,gradient_boosting,0.02631578947368418,1.4202120304107666,853,0.0,0,1736231861.7555194,1736231863.1938183,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
297,0.0,gradient_boosting,0.02631578947368418,1.5184037685394287,859,0.0,0,1736231880.9268477,1736231882.4669127,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
302,0.0,gradient_boosting,0.02631578947368418,1.5503718852996826,862,0.0,0,1736231888.0133142,1736231889.5848577,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Random Search
344,0.0,gradient_boosting,0.02631578947368418,1.381265640258789,867,0.0,0,1736231899.6116412,1736231901.0151951,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Random Search
362,0.0,gradient_boosting,0.02631578947368418,1.3161542415618896,873,0.0,0,1736231922.433717,1736231923.7722967,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
363,0.0,gradient_boosting,0.02631578947368418,1.2182531356811523,874,0.0,0,1736231928.0076535,1736231929.246839,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
348,0.0,gradient_boosting,0.02631578947368418,1.4608924388885498,877,0.0,0,1736231940.6369402,1736231942.118537,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
335,0.0,gradient_boosting,0.02631578947368418,1.1891415119171143,879,0.0,0,1736231951.7637284,1736231952.9711797,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
342,0.0,gradient_boosting,0.02631578947368418,1.4827899932861328,881,0.0,0,1736231959.0053146,1736231960.510593,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
340,0.0,gradient_boosting,0.02631578947368418,1.3035833835601807,883,0.0,0,1736231966.58243,1736231967.9037092,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
338,0.0,gradient_boosting,0.02631578947368418,1.1751081943511963,885,0.0,0,1736231974.116173,1736231975.309299,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
350,0.0,gradient_boosting,0.02631578947368418,1.3431329727172852,887,0.0,0,1736231981.776392,1736231983.1411242,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
343,0.0,gradient_boosting,0.02631578947368418,1.2782394886016846,888,0.0,0,1736231987.2673917,1736231988.5630124,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
352,0.0,gradient_boosting,0.02631578947368418,1.320483922958374,889,0.0,0,1736231992.4998527,1736231993.840544,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
225,0.0,gradient_boosting,0.02631578947368418,1.4072294235229492,892,0.0,0,1736232005.5173008,1736232006.9415529,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
226,0.0,gradient_boosting,0.02631578947368418,1.3885633945465088,893,0.0,0,1736232010.927534,1736232012.3337812,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
228,0.0,gradient_boosting,0.02631578947368418,1.559091329574585,894,0.0,0,1736232016.2274697,1736232017.8091497,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],weighting,Local Search
230,0.0,gradient_boosting,0.02631578947368418,1.2522845268249512,896,0.0,0,1736232027.6259491,1736232028.8965573,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Random Search (sorted)
231,0.0,gradient_boosting,0.02631578947368418,1.4939208030700684,898,0.0,0,1736232034.985397,1736232036.5004213,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
232,0.0,adaboost,0.02631578947368418,1.0303404331207275,900,0.0,0,1736232043.315242,1736232044.3595777,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
235,0.0,gradient_boosting,0.02631578947368418,1.3023054599761963,901,0.0,0,1736232048.2317426,1736232049.5520651,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
236,0.0,gradient_boosting,0.02631578947368418,1.5701146125793457,918,0.0,0,1736232100.8056931,1736232102.398349,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
237,0.0,gradient_boosting,0.02631578947368418,1.374767541885376,920,0.0,0,1736232108.7546,1736232110.146165,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
239,0.0,gradient_boosting,0.02631578947368418,1.4857265949249268,922,0.0,0,1736232113.354692,1736232114.859159,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],weighting,Random Search
241,0.0,gradient_boosting,0.02631578947368418,1.3156909942626953,925,0.026666666666666616,0,1736232126.587531,1736232127.9249783,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
243,0.0,gradient_boosting,0.02631578947368418,1.33254075050354,927,0.0,0,1736232134.7940867,1736232136.1456304,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
223,0.0,gradient_boosting,0.02631578947368418,1.3303673267364502,935,0.0,0,1736232167.0089257,1736232168.3558435,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
233,0.0,adaboost,0.02631578947368418,1.1082706451416016,936,0.0,0,1736232169.4378102,1736232170.5629895,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Random Search
202,0.0,adaboost,0.02631578947368418,1.2373101711273193,938,0.0,0,1736232176.930606,1736232178.1877317,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
203,0.0,gradient_boosting,0.02631578947368418,1.3739354610443115,939,0.0,0,1736232182.562214,1736232183.952649,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
205,0.0,gradient_boosting,0.02631578947368418,1.2544300556182861,942,0.0,0,1736232192.9314811,1736232194.205127,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
206,0.0,gradient_boosting,0.02631578947368418,1.418550729751587,944,0.0,0,1736232204.1857567,1736232205.6211905,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
207,0.0,gradient_boosting,0.02631578947368418,1.4221012592315674,946,0.026666666666666616,0,1736232211.8895004,1736232213.3300216,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
211,0.0,gradient_boosting,0.02631578947368418,1.2121384143829346,954,0.0,0,1736232236.59916,1736232237.8271265,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
213,0.0,gradient_boosting,0.02631578947368418,1.2246744632720947,956,0.0,0,1736232244.2474642,1736232245.4901812,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
214,0.0,gradient_boosting,0.02631578947368418,1.511662483215332,960,0.026666666666666616,0,1736232256.6652637,1736232258.2002513,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
216,0.0,gradient_boosting,0.02631578947368418,1.268589973449707,961,0.026666666666666616,0,1736232262.379489,1736232263.6644182,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
217,0.0,gradient_boosting,0.02631578947368418,1.2076432704925537,964,0.0,0,1736232272.0415797,1736232273.2663028,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
219,0.0,gradient_boosting,0.02631578947368418,1.1894166469573975,969,0.026666666666666616,0,1736232292.0554419,1736232293.2614448,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
221,0.0,gradient_boosting,0.02631578947368418,1.2127032279968262,970,0.0,0,1736232297.1282585,1736232298.3575442,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
245,0.0,gradient_boosting,0.02631578947368418,1.1257703304290771,974,0.0,0,1736232311.0486171,1736232312.1917021,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
273,0.0,gradient_boosting,0.02631578947368418,1.3295681476593018,984,0.026666666666666616,0,1736232341.9189816,1736232343.2676985,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
275,0.0,gradient_boosting,0.02631578947368418,1.1285407543182373,986,0.0,0,1736232349.3837194,1736232350.5284524,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
276,0.0,gradient_boosting,0.02631578947368418,1.1670684814453125,988,0.0,0,1736232356.663852,1736232357.8485408,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
277,0.0,gradient_boosting,0.02631578947368418,1.3207404613494873,989,0.026666666666666616,0,1736232361.629968,1736232362.9677923,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
279,0.0,gradient_boosting,0.02631578947368418,1.111760139465332,994,0.0,0,1736232381.66405,1736232382.7917588,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
280,0.0,gradient_boosting,0.02631578947368418,1.2330713272094727,998,0.0,0,1736232393.0872784,1736232394.3381937,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
283,0.0,gradient_boosting,0.02631578947368418,1.381136178970337,1002,0.040000000000000036,0,1736232411.3935688,1736232412.792031,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
284,0.0,gradient_boosting,0.02631578947368418,1.1053729057312012,1010,0.0,0,1736232435.406262,1736232436.5264018,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
287,0.0,gradient_boosting,0.02631578947368418,1.142667531967163,1014,0.026666666666666616,0,1736232450.1732388,1736232451.3331454,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
289,0.0,gradient_boosting,0.02631578947368418,1.2211055755615234,1017,0.040000000000000036,0,1736232462.9447758,1736232464.1825936,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
290,0.0,gradient_boosting,0.02631578947368418,1.3481764793395996,1019,0.040000000000000036,0,1736232470.3173263,1736232471.683978,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
292,0.0,gradient_boosting,0.02631578947368418,1.6086747646331787,1020,0.0,0,1736232475.5693026,1736232477.2013762,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],weighting,Local Search
271,0.0,gradient_boosting,0.02631578947368418,1.442152738571167,1024,0.0,0,1736232491.2075286,1736232492.669466,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
270,0.0,gradient_boosting,0.02631578947368418,1.2265048027038574,1025,0.053333333333333344,0,1736232496.723562,1736232497.9656117,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
269,0.0,gradient_boosting,0.02631578947368418,1.2841978073120117,1028,0.0,0,1736232506.2098088,1736232507.5119607,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
257,0.0,gradient_boosting,0.02631578947368418,1.4085495471954346,1029,0.040000000000000036,0,1736232511.4090683,1736232512.8370569,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
248,0.0,gradient_boosting,0.02631578947368418,1.2999892234802246,1033,0.0,0,1736232526.2481682,1736232527.5647948,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Random Search (sorted)
249,0.0,gradient_boosting,0.02631578947368418,1.281691312789917,1034,0.040000000000000036,0,1736232531.4032187,1736232532.7026908,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
250,0.0,gradient_boosting,0.02631578947368418,1.1649510860443115,1037,0.0,0,1736232544.0501795,1736232545.2306914,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
251,0.0,gradient_boosting,0.02631578947368418,1.237184762954712,1042,0.0,0,1736232560.868668,1736232562.1233227,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],none,Local Search
252,0.0,gradient_boosting,0.02631578947368418,1.3647277355194092,1045,0.0,0,1736232570.6281579,1736232572.0093894,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
253,0.0,gradient_boosting,0.02631578947368418,1.4345386028289795,1047,0.0,0,1736232578.272267,1736232579.726667,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
254,0.0,gradient_boosting,0.02631578947368418,1.2228264808654785,1048,0.026666666666666616,0,1736232583.795522,1736232585.0334659,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
255,0.0,gradient_boosting,0.02631578947368418,1.2792489528656006,1051,0.0,0,1736232593.6323273,1736232594.929486,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
256,0.0,gradient_boosting,0.02631578947368418,1.2845244407653809,1052,0.0,0,1736232599.1639996,1736232600.4672697,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],none,Local Search
258,0.0,gradient_boosting,0.02631578947368418,1.2488985061645508,1053,0.0,0,1736232604.5535629,1736232605.8221095,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
268,0.0,gradient_boosting,0.02631578947368418,1.3129746913909912,1054,0.0,0,1736232609.9264152,1736232611.2589555,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
259,0.0,gradient_boosting,0.02631578947368418,1.3772151470184326,1056,0.026666666666666616,0,1736232617.6534963,1736232619.0501337,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Local Search
260,0.0,gradient_boosting,0.02631578947368418,1.4048762321472168,1059,0.040000000000000036,0,1736232627.86945,1736232629.2909098,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
262,0.0,gradient_boosting,0.02631578947368418,1.2213611602783203,1061,0.0,0,1736232635.5122886,1736232636.7506256,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
263,0.0,gradient_boosting,0.02631578947368418,1.2983615398406982,1065,0.026666666666666616,0,1736232647.4182465,1736232648.736581,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
266,0.0,gradient_boosting,0.02631578947368418,1.2580039501190186,1067,0.0,0,1736232655.7049541,1736232656.9793723,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
267,0.0,gradient_boosting,0.02631578947368418,1.4382297992706299,1070,0.0,0,1736232668.0384102,1736232669.5006094,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Local Search
111,0.0,gradient_boosting,0.02631578947368418,1.2305114269256592,1071,0.0,0,1736232673.9334188,1736232675.1800656,0.0,StatusType.SUCCESS,[],['liblinear_svc_preprocessor'],weighting,Local Search
1,0.0,gradient_boosting,0.02631578947368418,1.2598063945770264,1072,0.0,0,1736232679.360649,1736232680.6372683,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Local Search
432,0.0,random_forest,0.052631578947368474,1.2724220752716064,1,0.0,0,1736229097.5164802,1736229098.8008857,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Initial design
498,0.0,random_forest,0.052631578947368474,1.9248466491699219,2,0.0,0,1736229098.8454492,1736229100.7869747,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],weighting,Initial design
486,0.0,extra_trees,0.052631578947368474,1.2490570545196533,11,0.0,0,1736229110.7825322,1736229112.0442448,0.0,StatusType.SUCCESS,[],['no_preprocessing'],none,Initial design
481,0.0,mlp,0.052631578947368474,1.6751322746276855,15,0.0,0,1736229115.8738418,1736229117.5650651,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],weighting,Initial design
453,0.0,mlp,0.052631578947368474,1.3726065158843994,21,0.0,0,1736229123.7738407,1736229125.1630225,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],weighting,Initial design
450,0.0,adaboost,0.052631578947368474,1.0534772872924805,23,0.0,0,1736229126.4289036,1736229127.4942303,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],weighting,Initial design
447,0.0,gradient_boosting,0.052631578947368474,1.273881196975708,25,0.0,0,1736229129.063902,1736229130.3531158,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],none,Initial design
476,0.0,random_forest,0.052631578947368474,1.3970208168029785,26,0.0,0,1736229130.5148342,1736229131.9242983,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Initial design
444,0.0,adaboost,0.052631578947368474,1.1282737255096436,29,0.0,0,1736229138.9212298,1736229140.0644784,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],none,Local Search
440,0.0,mlp,0.052631578947368474,1.2684712409973145,34,0.0,0,1736229152.197262,1736229153.48034,0.0,StatusType.SUCCESS,[],['polynomial'],weighting,Random Search
462,0.0,gradient_boosting,0.052631578947368474,1.333406686782837,49,0.0,0,1736229198.3826146,1736229199.7315164,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],weighting,Random Search
457,0.0,lda,0.052631578947368474,1.1134717464447021,55,0.013333333333333308,0,1736229214.5862854,1736229215.7130432,0.0,StatusType.SUCCESS,[],['no_preprocessing'],weighting,Random Search
433,0.0,adaboost,0.052631578947368474,1.275176763534546,60,0.0,0,1736229224.0393198,1736229225.3325546,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],none,Random Search
473,0.0,gradient_boosting,0.052631578947368474,1.3173894882202148,65,0.0,0,1736229237.609571,1736229238.9438624,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
464,0.0,k_nearest_neighbors,0.052631578947368474,1.18589448928833,66,0.0,0,1736229239.3498309,1736229240.5491478,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Random Search
441,0.0,gradient_boosting,0.052631578947368474,1.4284460544586182,82,0.0,0,1736229282.6225924,1736229284.0701985,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],none,Local Search
475,0.0,gradient_boosting,0.052631578947368474,1.5529818534851074,102,0.0,0,1736229346.224543,1736229347.794051,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],none,Local Search
500,0.0,gradient_boosting,0.052631578947368474,1.3110480308532715,103,0.0,0,1736229351.4349928,1736229352.7611156,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_classification'],weighting,Local Search
495,0.0,mlp,0.052631578947368474,1.0871224403381348,107,0.013333333333333308,0,1736229357.3123765,1736229358.413507,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],weighting,Random Search
501,0.0,gradient_boosting,0.052631578947368474,1.4157309532165527,143,0.0,0,1736229471.5148723,1736229472.9452193,0.0,StatusType.SUCCESS,[],['select_percentile_classification'],weighting,Local Search
